text,sentiment
ยิ่งช้าเหมือนตัวเเอพยิ่งหนัก,negative
ห่วยแตกคะ,negative
ข้อความใหม่เข้าไม่แจ้งเตือน,negative
ให้ดาวเดียวพอ,negative
ทำไมปัญหาเรื่องโทรเข้าเครื่องไม่ดัง,negative
การเปิดดูภาพที่ส่งผ่านไลน์เปิดไม่ได้ในครั้งแรก,negative
ไม่ค่อยได้ยิน,negative
ทำให้มันเสถียรกว่าเดิมหน่อย,negative
ขอให้ดาวเดียว,negative
เรื่องเยอะเกินจะเปลี่ยนโทรศัพท์ทีนึงก็ยุ่งยากข้อความแชทหายหมด ถ้าไม่จำเป็นไม่คิดใช้เลยด้วยซ้ำ สู้แอพอื่นก็ไม่ได้ห่วยแตก เรื่องเยอะแอพฟ้าดีกว่าเยอะ,negative
ช้าทั้ง PC ทั้งในมือถือ ยิ่งในPC หนักหน่วง โหลดไฟล์ ไม่ได้ แชร์รูปไม่ได้ ส่วนมือถือค้างงงงสุด,negative
ทำไมมันช้าขนาดนี้ ขึ้นข้อความช้ามากก เข้ามาหน้าจอว่างเปล่า เป็นทุกวัน,negative
อัพเดต​ใหม่แล้วไม่ดีเลยถ่ายรูปผ่านไลน์​ไม่ได้การแจ้งเตือนก็ช้า​,negative
ระบบไลน์ยิ่งอัพเดทยิ่งแย่ลงค่ะไม่มีการแจ้งเตือนใดๆทั้งสิ้นไม่ว่าจะเป็นการส่งข้อความหรือการโทรเข้าไม่มีการแจ้งเตือนใดๆทั้งสิ้น​,negative
บริการหลากหลายดีค่ะ แต่การใช้งานแอพมีปัญหาบ่อย ใช้สัญญาณเน็ตตึงเกิน แต่รวมๆ แล้วดีค่ะ,positive
แอพอยู่ๆเป็นอะไรค่ะ คือกดเข้าจะส่งงานไม่ได้เลย ทั้งๆที่ก็พึ่งอัปเดตไป ถ้ายังไม่ได้อัปเดตก็ว่าไปอย่าง ช่วยแก้ไขปรับปรุงหน่อยนะค่ะ ถ้าไม่จำเป็นต้องส่งงานในไลน์นี้จะไม่โหลดเลยนะ ช่วยเข้ามาอ่านด้วยนะค่ะ,negative
น่าเบื่อมาก เด้งออกตลอด กดรับสายไม่ได้ แชทไม่เด้ง สารพัดจะเป็น แย่มาก,negative
อัพเดทรูปเปิดดูไม่ได้เลย โทรไลน์ไม่ค่อยจะแจ้งเตือน,negative
developer ฝากแก้ไขหน่อยนะครับ,negative
ช่วงหลังๆมาแย่มากครับ,negative
ช่วยเพิ่มราคาหน่อยก็ดีครับ,neutral
เป็นอะไรที่ดีมาก อาชีพเสริมรายได้ดี,positive
ค่ารอบก็ต่ำ,negative
ดีหวะ,positive
ดีหวะไอสัส,neutral
ดีมากเลย,positive
คือดี,positive
คือดีมาก,positive
คือโครตดี,positive
โครตดีชิบหาย,positive
ดีมากเลยนะ,positive
ดีมากเลยอะ,positive
ดีมากเลยครับ,positive
ดีมากเลยค่ะ,positive
ดีมากเลยคะ,positive
ดีมากเลยคับ,positive
โดยรวมดีครับ,positive
โดยรวมดีคับ,positive
โดยรวมดีค่ะ,positive
โดยรวมดีคะ,positive
โดยรวมดี,positive
โครตดีจริง,positive
โครตดีเลย,positive
โครตดีเลยนะ,positive
ดีโครต,positive
ดีจริง,positive
ดีจริงนะ,positive
ดีจริงๆ,positive
ดีจริงหรอ,neutral
ดีหรอ,neutral
ดีไปไหน,positive
ดีมากที่สุด,positive
ดีมากที่สุด,positive
ดีสุด,positive
เยี่ยมเลย,positive
เยี่ยมจริง,positive
เยี่ยมมาก,positive
โดยรวมแย่,negative
โดยรวมเฉยๆ,neutral
โอเคบางช่วงบางช่วงดีมาก,positive
ได้รับความช่วยเหลือได้เร็ว,positive
อยากให้ระบบจ่ายงานมากกว่านี้ครับ,neutral
แอพมีปัญหามากถ่ายรูปไม่ได้,negative
ทุกครั้งที่อัพเดต แอพก็จะมีปัญหาตลอด,negative
โทรฟรีต่อหูฟังบลูทูธเสียงไม่ดัง,negative
เป็นมานานแล้วแก้ไขทีครับ,negative
1ดาวพอ,negative
นับวันยิ่งแย่,negative
ใช้ดีแต่อยากให้ปรับปรุงเพิ่ม ในส่วนตอนที่รับงานแล้วไม่สามารถ กดออกหน้าจอหลักได้,neutral
ระบบโดยรวมดี แต่อยากให้พัฒนา,neutral
ระบบโดยรวมดี,positive
สนุก สร้างรายได้ แต่อยากให้เส้นทางสามารถเลี่ยงทางด่วนได้คะ,positive
สัญญาณเสียงไม่ดีครับ,neutral
แอพมันไม่เสถียนหรือไงครับ,negative
อัพเดทบ่อยขนาดนี้,neutral
แอพมีปัญหาบ่อยด้วยครับ,negative
ไม่เคยเจอลูกค้าหน้าใหม่เลย,negative
ใครไปทำอะไร,negative
ดีครับดีทุกอย่าง,positive
แต่ช่วยอัพเดทระบบให้เสถียรกว่านี้หน่อยครับ,neutral
ใช้ง่ายเข้าใจง่ายรวดเร็วทันใจ,positive
ส้นตีนเหอะคับ,negative
ส้นตีนเหอะ,negative
ส้นตีน,negative
มุดแม่นยำมาก,positive
ทำงานง่าย,positive
รายได้ดี,positive
ให้ห้าดาว,positive
ที่สุดของเอเชีย,positive
ที่สุด,positive
เป็นประโยชน์,positive
ระบบนำทางดูง่ายขึ้น,positive
